# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Aug 29 23:11:04 CEST 2017
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: DECAM (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.0000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z       Y	int_IMF	stage
	0.000100	10.0000	0.84317535	0.7892	1.7527	3.8474	2.9240	0.388	0.924	0.422	0.386	0.436	0.469	0.494	3.08959055	4
	0.000100	10.0000	0.84322912	0.7892	1.7564	3.8413	2.8961	0.379	0.934	0.429	0.372	0.411	0.441	0.464	3.08961153	4
	0.000100	10.0000	0.84323424	0.7892	1.7568	3.8407	2.8934	0.378	0.935	0.429	0.371	0.409	0.438	0.461	3.08961344	4
	0.000100	10.0000	0.84328455	0.7892	1.7607	3.8345	2.8643	0.368	0.945	0.436	0.357	0.383	0.409	0.430	3.08963299	4
	0.000100	10.0000	0.84334272	0.7892	1.7653	3.8271	2.8301	0.357	0.958	0.445	0.340	0.352	0.374	0.394	3.08965564	4
	0.000100	10.0000	0.84339964	0.7891	1.7703	3.8191	2.7934	0.344	0.975	0.455	0.323	0.322	0.338	0.355	3.08967781	4
	0.000100	10.0000	0.84345323	0.7891	1.7754	3.8111	2.7560	0.331	0.993	0.466	0.307	0.291	0.302	0.316	3.08969879	4
	0.000100	10.0000	0.84351045	0.7891	1.7815	3.8018	2.7128	0.316	1.015	0.479	0.288	0.256	0.259	0.271	3.08972096	4
	0.000100	10.0000	0.84356511	0.7891	1.7876	3.7934	2.6731	0.301	1.038	0.489	0.271	0.224	0.220	0.229	3.08974218	4
	0.000100	10.0000	0.84361899	0.7890	1.7936	3.7869	2.6411	0.286	1.055	0.496	0.254	0.196	0.187	0.193	3.08976316	4
